pitcher,player_name,p_throws,pitch_type,pitches,stuff_plus,whiff_pct,barrel_pct,xwoba_against,avg_velo,avg_ivb,avg_hb
683627,"Molina, Anthony",R,FF,185,95.7,9.7,1.1,0.196,95.6,15.1,-6.9
605400,"Nola, Aaron",R,SI,200,95.6,6.0,0.5,0.117,90.7,8.9,-17.7
663978,"Paddack, Chris",R,CU,183,95.6,13.7,0.5,0.116,78.1,-13.4,5.7
607625,"Lugo, Seth",R,SI,251,95.6,9.2,0.8,0.125,91.2,8.7,-15.7
519151,"Pressly, Ryan",R,CU,90,95.6,18.9,0.0,0.112,81.2,-12.0,16.6
518876,"Kelly, Merrill",R,FC,386,95.6,11.4,1.0,0.09,90.6,11.9,-2.9
642152,"Trivino, Lou",R,FF,84,95.6,15.5,2.4,0.106,94.9,14.4,-8.2
661563,"Gil, Luis",R,CH,141,95.6,10.6,0.0,0.11,90.7,4.7,-14.3
641793,"Littell, Zack",R,SI,313,95.6,8.9,1.3,0.12,91.5,12.3,-14.3
669713,"Wesneski, Hayden",R,FF,129,95.6,11.6,2.3,0.114,93.9,13.8,-6.4
592836,"Walker, Taijuan",R,FF,133,95.6,10.5,1.5,0.123,92.3,17.0,-9.0
682243,"Miller, Bryce",R,SI,156,95.6,7.7,0.6,0.126,94.6,13.3,-14.8
623433,"Anderson, Nick",R,FF,87,95.6,9.2,0.0,0.094,95.2,15.5,-6.1
664299,"Javier, Cristian",R,ST,81,95.6,18.5,0.0,0.075,78.9,-0.1,15.9
622608,"Senzatela, Antonio",R,CU,183,95.6,23.5,0.5,0.131,80.4,-5.4,5.5
680730,"Parker, Mitchell",L,CU,398,95.6,19.8,0.3,0.118,81.2,-7.0,-0.7
701552,"Granillo, Andre",R,FF,73,95.5,13.7,1.4,0.128,94.5,16.5,-3.6
683627,"Molina, Anthony",R,CH,58,95.5,19.0,0.0,0.118,87.0,6.2,-13.4
669920,"Alexander, Jason",R,SI,357,95.5,3.1,0.6,0.132,90.9,1.2,-16.5
641927,"Ober, Bailey",R,SI,56,95.5,1.8,1.8,0.148,90.3,10.8,-14.0
592836,"Walker, Taijuan",R,CU,95,95.5,15.8,0.0,0.127,74.9,-10.1,6.4
680573,"Woods Richardson, Simeon",R,CU,148,95.5,8.1,0.7,0.096,77.8,-13.5,6.1
500779,"Quintana, Jose",L,CU,172,95.5,15.7,1.7,0.159,78.3,-6.1,-5.9
673540,"Senga, Kodai",R,ST,97,95.5,9.3,1.0,0.11,80.2,-2.5,8.9
477132,"Kershaw, Clayton",L,SL,489,95.5,21.3,0.4,0.105,85.7,7.8,-4.5
579328,"Kikuchi, Yusei",L,SL,766,95.5,18.0,0.7,0.101,86.8,3.4,-3.0
657746,"Ryan, Joe",R,FS,150,95.4,19.3,2.7,0.136,87.5,1.3,-15.5
681190,"Vásquez, Randy",R,SI,290,95.4,4.8,0.3,0.152,93.2,11.4,-15.5
701487,"Ohl, Pierson",R,FF,157,95.4,5.7,0.6,0.118,91.9,18.5,-9.3
669854,"Blanco, Ronel",R,FF,139,95.4,12.9,0.0,0.085,93.2,18.7,-6.6
621053,"Ferguson, Tyler",R,FC,60,95.4,15.0,0.0,0.06,89.9,6.0,1.7
650644,"Civale, Aaron",R,SL,92,95.4,13.0,1.1,0.137,83.1,-4.5,9.1
670950,"Richards, Trevor",R,FF,51,95.4,13.7,0.0,0.061,91.5,19.7,-5.8
815083,"Farris, Mitch",L,SL,71,95.4,16.9,0.0,0.114,81.4,0.0,-2.3
694851,"Hoffmann, Andrew",R,FF,92,95.4,14.1,1.1,0.099,94.5,16.9,-6.2
688138,"Evans, Logan",R,FF,87,95.4,11.5,0.0,0.104,92.8,11.5,-13.3
665871,"Assad, Javier",R,FC,108,95.3,11.1,0.9,0.11,88.6,8.0,3.5
607259,"Martinez, Nick",R,FF,382,95.3,8.4,1.0,0.128,92.6,17.7,-5.5
676467,"Gordon, Colton",L,ST,251,95.3,18.3,0.4,0.095,80.6,6.2,-10.5
694350,"Brzykcy, Zach",R,CU,63,95.3,20.6,1.6,0.092,83.1,-10.9,5.5
623167,"Flexen, Chris",R,FF,184,95.3,10.9,0.5,0.115,92.4,17.8,-2.0
519326,"Strickland, Hunter",R,FF,79,95.3,11.4,0.0,0.071,93.6,15.1,-7.1
606303,"Payamps, Joel",R,ST,128,95.3,25.0,1.6,0.113,83.6,-1.4,14.2
656288,"Canning, Griffin",R,KC,55,95.3,14.5,0.0,0.042,81.4,-5.5,13.7
663568,"Kolek, Stephen",R,ST,70,95.3,12.9,0.0,0.146,82.6,-0.3,14.7
676467,"Gordon, Colton",L,FF,428,95.2,11.9,0.9,0.123,91.1,16.3,10.1
664062,"Gonsolin, Tony",R,CU,65,95.2,12.3,3.1,0.1,81.5,-12.5,7.2
621111,"Buehler, Walker",R,CH,82,95.2,15.9,0.0,0.093,89.7,5.5,-15.7
688138,"Evans, Logan",R,SI,148,95.2,5.4,1.4,0.129,92.9,5.3,-17.6
547184,"Kelly, Michael",R,ST,241,95.2,14.5,1.7,0.134,82.9,-1.9,16.7
681517,"Leahy, Kyle",R,SL,211,95.2,12.8,0.0,0.129,91.0,5.1,4.6
680736,"Wrobleski, Justin",L,CU,67,95.2,6.0,3.0,0.142,81.0,-8.5,-7.6
605488,"Springs, Jeffrey",L,FF,776,95.2,10.6,1.2,0.103,90.8,16.1,11.4
663423,"Thornton, Trent",R,ST,81,95.2,13.6,0.0,0.141,80.1,-0.0,16.3
664199,"Clarke, Taylor",R,FF,123,95.1,5.7,0.8,0.14,94.9,17.0,-6.7
686701,"Bergert, Ryan",R,ST,147,95.1,19.7,1.4,0.087,82.5,-0.7,14.9
594902,"Lively, Ben",R,SI,110,95.1,10.0,0.0,0.116,90.5,13.0,-14.4
663423,"Thornton, Trent",R,CU,78,95.1,16.7,1.3,0.1,80.9,-13.3,9.2
663738,"Lynch IV, Daniel",L,KC,77,95.1,14.3,0.0,0.076,82.5,-2.8,-3.0
663941,"Beck, Tristan",R,CU,100,95.1,10.0,3.0,0.173,80.7,-14.4,8.0
680689,"Richardson, Lyon",R,CH,173,95.0,20.8,1.2,0.135,86.5,2.4,-15.6
676661,"Lazar, Max",R,KC,99,95.0,20.2,0.0,0.107,81.1,-15.7,6.3
685299,"Gordon, Tanner",R,FF,465,95.0,10.5,0.6,0.118,92.3,14.4,-11.2
592791,"Taillon, Jameson",R,SI,105,95.0,4.8,0.0,0.155,92.3,14.3,-12.7
608566,"Márquez, Germán",R,SI,273,95.0,3.3,1.1,0.167,94.2,10.2,-14.4
678906,"Teng, Kai-Wei",R,SI,55,95.0,3.6,0.0,0.056,93.4,3.7,-15.4
669308,"Reynolds, Sean",R,SL,90,95.0,11.1,1.1,0.066,87.1,-0.1,5.8
680736,"Wrobleski, Justin",L,FC,117,95.0,18.8,0.0,0.089,92.1,8.5,-0.6
676106,"Hancock, Emerson",R,SI,391,94.9,7.4,0.8,0.128,94.7,4.7,-18.7
676974,"Meyer, Max",R,CH,112,94.9,17.0,0.9,0.101,89.3,2.5,-15.7
671212,"Boyle, Joe",R,FS,95,94.9,28.4,0.0,0.089,92.9,2.3,-16.4
687473,"Gusto, Ryan",R,CU,160,94.9,12.5,1.2,0.123,80.3,-13.0,8.5
669020,"Rolison, Ryan",L,SL,78,94.9,10.3,1.3,0.125,85.5,-2.3,-4.0
571945,"Mikolas, Miles",R,SL,370,94.9,13.8,1.6,0.139,87.7,7.1,2.5
650644,"Civale, Aaron",R,FF,167,94.9,14.4,2.4,0.075,92.1,17.9,-7.4
682243,"Miller, Bryce",R,KC,81,94.9,21.0,0.0,0.16,83.2,-11.1,3.4
615698,"Quantrill, Cal",R,FC,304,94.8,15.8,1.6,0.137,89.0,8.6,2.2
605488,"Springs, Jeffrey",L,SL,402,94.8,14.2,0.2,0.102,83.3,2.3,-4.1
592454,"Kahnle, Tommy",R,CH,536,94.8,19.0,1.9,0.105,86.7,1.1,-11.7
506433,"Darvish, Yu",R,SL,119,94.8,12.6,0.0,0.089,85.8,1.6,5.5
547184,"Kelly, Michael",R,SL,60,94.8,18.3,0.0,0.024,90.4,6.0,3.9
687134,"Blalock, Bradley",R,CU,54,94.8,14.8,3.7,0.207,80.6,-9.4,1.2
695445,"Lee, Chase",R,ST,113,94.8,18.6,1.8,0.128,79.9,4.8,19.0
663765,"Woodford, Jake",R,CH,82,94.8,15.9,0.0,0.158,86.3,-0.3,-8.1
669461,"Liberatore, Matthew",L,SI,210,94.8,4.3,1.9,0.149,94.1,14.1,12.8
592791,"Taillon, Jameson",R,FF,514,94.8,11.9,1.2,0.109,92.2,18.4,-7.2
684007,"Imanaga, Shota",L,FF,762,94.7,12.1,1.7,0.113,90.9,18.0,12.0
621244,"Berríos, José",R,SI,547,94.7,5.9,1.5,0.133,92.1,10.7,-16.1
608566,"Márquez, Germán",R,FF,490,94.7,7.8,1.8,0.162,94.7,14.2,-10.4
606996,"Hart, Kyle",L,SL,50,94.7,6.0,2.0,0.139,87.4,7.3,-3.0
608379,"Wacha, Michael",R,FC,292,94.7,13.4,0.7,0.122,88.2,9.8,1.8
641778,"Lauer, Eric",L,CH,66,94.7,13.6,1.5,0.176,84.2,5.2,8.3
676282,"Cantillo, Joey",L,FF,473,94.7,9.5,1.5,0.105,91.7,16.9,7.1
669461,"Liberatore, Matthew",L,FF,540,94.7,8.7,1.1,0.136,94.0,16.4,6.9
547179,"Lorenzen, Michael",R,ST,134,94.7,17.2,0.0,0.122,82.2,-0.6,12.0
453286,"Scherzer, Max",R,CH,100,94.7,17.0,1.0,0.121,84.8,4.7,-14.5
592866,"Williams, Trevor",R,SL,73,94.6,0.0,1.4,0.177,80.7,4.1,6.0
608372,"Sugano, Tomoyuki",R,CU,148,94.6,10.8,2.7,0.155,78.2,-11.9,8.9
678368,"Bellozo, Valente",R,FC,337,94.6,13.6,0.0,0.124,84.7,9.1,4.7
687223,"Palmquist, Carson",L,FC,52,94.6,13.5,1.9,0.119,81.8,5.7,-1.8
628452,"Iglesias, Raisel",R,SI,155,94.6,5.2,0.6,0.089,94.6,9.0,-16.5
695418,"Lord, Brad",R,CH,172,94.6,15.7,2.3,0.15,85.8,5.6,-17.8
669160,"May, Dustin",R,SI,516,94.5,7.2,1.4,0.149,94.7,5.7,-18.4
663903,"Singer, Brady",R,SI,780,94.5,9.7,0.6,0.104,92.1,10.0,-16.0
607625,"Lugo, Seth",R,CU,291,94.5,17.5,0.7,0.091,78.7,-13.8,14.5
686563,"Cannon, Jonathan",R,SI,244,94.5,7.4,2.9,0.179,93.0,5.2,-15.1
669060,"Wilson, Bryse",R,FC,133,94.5,12.8,2.3,0.164,88.1,9.4,1.5
672782,"Gómez, Yoendrys",R,CU,86,94.5,17.4,0.0,0.111,80.9,-8.8,12.7
687362,"Gillispie, Connor",R,ST,70,94.4,12.9,0.0,0.119,80.9,-2.1,14.6
672456,"Montero, Keider",R,KC,153,94.4,14.4,0.7,0.11,79.1,-9.7,13.4
669684,"Murphy, Chris",L,SL,78,94.4,16.7,0.0,0.084,87.9,4.7,-3.6
676974,"Meyer, Max",R,ST,90,94.4,7.8,0.0,0.085,86.9,-4.9,11.2
657376,"Schmidt, Clarke",R,SI,71,94.4,9.9,2.8,0.176,92.7,4.3,-11.7
641793,"Littell, Zack",R,FF,462,94.4,15.8,1.1,0.099,92.1,16.2,-7.4
593576,"Neris, Héctor",R,FF,120,94.3,18.3,1.7,0.115,92.5,17.9,-8.3
592791,"Taillon, Jameson",R,CU,169,94.3,11.2,0.0,0.066,79.6,-9.3,9.4
607536,"Freeland, Kyle",L,FC,295,94.3,14.9,1.0,0.132,87.3,6.1,0.3
572955,"Johnson, Pierce",R,CU,493,94.3,19.7,1.2,0.102,85.8,-4.4,7.4
671106,"Allen, Logan",L,CH,290,94.2,16.2,1.0,0.151,82.4,6.1,9.5
621107,"Eflin, Zach",R,CH,120,94.1,12.5,0.0,0.152,86.5,1.0,-15.7
571760,"Heaney, Andrew",L,FF,571,94.1,13.1,1.2,0.118,90.1,12.6,16.0
663436,"Martin, Davis",R,SI,201,94.1,5.5,1.5,0.154,93.0,8.7,-15.5
621383,"Banks, Tanner",L,SL,267,94.0,18.0,0.7,0.096,87.3,4.7,-4.7
605400,"Nola, Aaron",R,CH,143,94.0,24.5,0.7,0.126,85.0,3.4,-15.0
694363,"Shuster, Jared",L,SL,68,94.0,16.2,0.0,0.119,86.0,5.2,-1.2
605347,"López, Jorge",R,FF,56,94.0,3.6,1.8,0.154,94.7,14.2,-10.1
694297,"Pfaadt, Brandon",R,SI,495,94.0,7.7,0.2,0.144,93.1,6.9,-15.1
686799,"Kochanowicz, Jack",R,CH,200,94.0,27.0,1.5,0.129,90.0,2.3,-9.1
702795,"Loutos, Ryan",R,FF,68,94.0,8.8,2.9,0.118,95.4,11.6,-12.5
625643,"López, Reynaldo",R,FF,60,94.0,11.7,1.7,0.088,94.3,16.7,-7.0
656288,"Canning, Griffin",R,CH,192,93.9,18.2,0.0,0.123,89.5,1.4,-14.8
672782,"Gómez, Yoendrys",R,CH,54,93.9,13.0,3.7,0.162,89.1,6.5,-17.2
663554,"Mize, Casey",R,SL,292,93.9,12.3,0.0,0.077,88.1,4.7,2.3
681517,"Leahy, Kyle",R,CH,96,93.9,16.7,0.0,0.131,89.9,4.9,-11.3
665660,"Alvarado, Elvis",R,SI,99,93.8,7.1,2.0,0.156,98.1,9.4,-16.6
601713,"Pivetta, Nick",R,CU,426,93.7,11.3,1.4,0.115,79.0,-16.5,7.3
643361,"Herget, Kevin",R,FF,65,93.6,6.2,0.0,0.093,92.0,17.7,-8.9
674370,"Bido, Osvaldo",R,CH,87,93.6,19.5,2.3,0.131,88.8,9.9,-15.8
669456,"Bieber, Shane",R,KC,84,93.5,15.5,1.2,0.125,82.5,-12.4,7.7
641793,"Littell, Zack",R,SL,527,93.5,14.4,1.3,0.143,87.3,7.3,1.4
656876,"Rasmussen, Drew",R,CU,54,93.3,7.4,3.7,0.086,80.3,-11.8,5.0
676083,"Junk, Janson",R,CU,128,93.3,14.1,0.8,0.142,81.7,-12.0,6.0
518876,"Kelly, Merrill",R,CU,187,93.3,11.8,0.5,0.112,81.6,-10.0,8.6
471911,"Carrasco, Carlos",R,SI,112,93.2,8.9,1.8,0.15,90.3,5.0,-13.6
669438,"Englert, Mason",R,SI,96,93.2,8.3,0.0,0.142,92.6,8.8,-14.9
656605,"Keller, Mitch",R,CH,131,93.2,16.0,0.0,0.136,89.2,2.2,-13.5
688138,"Evans, Logan",R,CU,81,93.2,14.8,1.2,0.204,81.8,-9.8,11.5
592836,"Walker, Taijuan",R,FS,283,93.1,18.0,1.1,0.143,87.4,3.8,-12.2
656794,"Newcomb, Sean",L,FC,122,93.1,11.5,0.0,0.103,89.4,9.9,-0.2
668820,"Kranick, Max",R,SL,144,93.1,11.8,0.7,0.139,90.1,8.0,3.0
641312,"Anderson, Shaun",R,SL,69,93.0,14.5,0.0,0.183,88.4,4.4,5.8
596295,"Gomber, Austin",L,CH,119,92.9,18.5,0.0,0.104,80.9,10.8,9.2
666120,"Anderson, Ian",R,FF,64,92.8,4.7,0.0,0.082,93.8,15.0,-8.2
693855,"Seymour, Ian",L,FC,147,92.7,12.9,0.0,0.092,88.3,9.9,-0.5
607625,"Lugo, Seth",R,CH,139,92.6,15.1,2.2,0.171,86.2,4.5,-14.8
656605,"Keller, Mitch",R,SI,358,92.6,8.1,0.6,0.105,92.9,9.4,-13.9
571945,"Mikolas, Miles",R,CH,176,92.5,11.4,2.3,0.17,85.8,6.3,-14.3
688138,"Evans, Logan",R,CH,87,92.4,16.1,0.0,0.105,87.3,2.1,-17.7
676467,"Gordon, Colton",L,CH,69,92.2,23.2,0.0,0.163,83.7,6.9,12.2
681190,"Vásquez, Randy",R,CU,165,92.2,13.3,1.8,0.125,81.4,-6.1,12.0
663436,"Martin, Davis",R,CH,338,91.9,16.6,0.0,0.157,90.1,1.3,-14.5
663623,"Irvin, Jake",R,CH,135,91.6,13.3,1.5,0.183,85.5,4.8,-15.9
689017,"Knack, Landon",R,KC,50,91.4,8.0,0.0,0.135,80.1,-14.9,8.1
607536,"Freeland, Kyle",L,CH,90,91.3,14.4,0.0,0.169,86.6,6.8,11.8
623167,"Flexen, Chris",R,FC,125,91.2,8.8,0.0,0.128,89.0,8.2,7.3
663559,"Falter, Bailey",L,FS,80,91.2,10.0,2.5,0.202,85.5,10.2,3.4
668984,"Legumina, Casey",R,CH,54,91.1,9.3,1.9,0.108,87.5,1.0,-15.1
543294,"Hendricks, Kyle",R,CU,118,90.5,5.9,0.8,0.114,72.2,-10.0,15.8
